dataset,condition,target_index,target_total,target,pose_model,input_rank,tradock_rank,score,dockq,irmsd,crmsd,intersection,classification,success,status,message,pred_rec,pred_lig
DB5,holo,107,218,1SYX,lightdock_1,1,3,-0.735390,0.023000,16.795273,11.961344,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1SYX/1SYX_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1SYX/1SYX_lightdock_1_id.pdb
DB5,holo,107,218,1SYX,lightdock_2,2,1,-0.556863,0.019000,14.432259,12.877995,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1SYX/1SYX_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1SYX/1SYX_lightdock_2_id.pdb
DB5,holo,107,218,1SYX,lightdock_3,3,4,-0.769707,0.024000,17.086859,12.614799,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1SYX/1SYX_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1SYX/1SYX_lightdock_3_id.pdb
DB5,holo,107,218,1SYX,lightdock_4,4,5,-0.964643,0.169000,6.485313,8.603822,37.143277,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1SYX/1SYX_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1SYX/1SYX_lightdock_4_id.pdb
DB5,holo,107,218,1SYX,lightdock_5,5,2,-0.713717,0.025000,12.366621,11.212551,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1SYX/1SYX_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1SYX/1SYX_lightdock_5_id.pdb
DB5,holo,108,218,2GTP,lightdock_1,1,5,-0.810210,0.010000,26.014933,18.218008,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GTP/2GTP_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2GTP/2GTP_lightdock_1_id.pdb
DB5,holo,108,218,2GTP,lightdock_2,2,4,-0.767371,0.027000,14.920803,16.256405,4.350351,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GTP/2GTP_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2GTP/2GTP_lightdock_2_id.pdb
DB5,holo,108,218,2GTP,lightdock_3,3,1,-0.728240,0.064000,8.561568,9.394504,11.380307,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GTP/2GTP_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2GTP/2GTP_lightdock_3_id.pdb
DB5,holo,108,218,2GTP,lightdock_4,4,2,-0.730785,0.041000,12.477390,15.141151,1.416191,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GTP/2GTP_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2GTP/2GTP_lightdock_4_id.pdb
DB5,holo,108,218,2GTP,lightdock_5,5,3,-0.746240,0.040000,12.729095,15.250961,0.881394,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GTP/2GTP_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2GTP/2GTP_lightdock_5_id.pdb
DB5,holo,109,218,1DQJ,lightdock_1,1,1,-1000000.000000,0.003000,41.081871,30.030264,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1DQJ/1DQJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1DQJ/1DQJ_lightdock_1_id.pdb
DB5,holo,109,218,1DQJ,lightdock_2,2,2,-1000000.000000,0.003000,44.002121,31.051228,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1DQJ/1DQJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1DQJ/1DQJ_lightdock_2_id.pdb
DB5,holo,109,218,1DQJ,lightdock_3,3,3,-1000000.000000,0.008000,34.305363,21.698420,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1DQJ/1DQJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1DQJ/1DQJ_lightdock_3_id.pdb
DB5,holo,109,218,1DQJ,lightdock_4,4,4,-1000000.000000,0.006000,30.444275,23.353046,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1DQJ/1DQJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1DQJ/1DQJ_lightdock_4_id.pdb
DB5,holo,109,218,1DQJ,lightdock_5,5,5,-1000000.000000,0.006000,30.312407,24.022942,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1DQJ/1DQJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1DQJ/1DQJ_lightdock_5_id.pdb
DB5,holo,110,218,5CBA,lightdock_1,1,3,-1000000.000000,0.013000,25.197300,16.279097,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5CBA/5CBA_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/5CBA/5CBA_lightdock_1_id.pdb
DB5,holo,110,218,5CBA,lightdock_2,2,4,-1000000.000000,0.014000,19.518833,15.321949,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5CBA/5CBA_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/5CBA/5CBA_lightdock_2_id.pdb
DB5,holo,110,218,5CBA,lightdock_3,3,1,-0.442111,0.018000,19.552195,14.453470,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5CBA/5CBA_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/5CBA/5CBA_lightdock_3_id.pdb
DB5,holo,110,218,5CBA,lightdock_4,4,2,-0.471038,0.012000,19.013269,15.870229,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5CBA/5CBA_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/5CBA/5CBA_lightdock_4_id.pdb
DB5,holo,110,218,5CBA,lightdock_5,5,5,-1000000.000000,0.013000,21.697790,14.881666,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5CBA/5CBA_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/5CBA/5CBA_lightdock_5_id.pdb
DB5,holo,111,218,4DN4,lightdock_1,1,1,-1000000.000000,0.005000,35.748207,19.497780,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4DN4/4DN4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/4DN4/4DN4_lightdock_1_id.pdb
DB5,holo,111,218,4DN4,lightdock_2,2,2,-1000000.000000,0.005000,28.317678,22.099977,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4DN4/4DN4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/4DN4/4DN4_lightdock_2_id.pdb
DB5,holo,111,218,4DN4,lightdock_3,3,3,-1000000.000000,0.007000,29.162798,17.078079,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4DN4/4DN4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/4DN4/4DN4_lightdock_3_id.pdb
DB5,holo,111,218,4DN4,lightdock_4,4,4,-1000000.000000,0.006000,24.480503,18.536974,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4DN4/4DN4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/4DN4/4DN4_lightdock_4_id.pdb
DB5,holo,111,218,4DN4,lightdock_5,5,5,-1000000.000000,0.003000,43.099327,30.259800,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4DN4/4DN4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/4DN4/4DN4_lightdock_5_id.pdb
DB5,holo,112,218,3AAD,lightdock_1,1,2,-1000000.000000,0.010000,27.636305,25.363400,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3AAD/3AAD_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3AAD/3AAD_lightdock_1_id.pdb
DB5,holo,112,218,3AAD,lightdock_2,2,3,-1000000.000000,0.010000,27.794626,25.304493,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3AAD/3AAD_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3AAD/3AAD_lightdock_2_id.pdb
DB5,holo,112,218,3AAD,lightdock_3,3,4,-1000000.000000,0.008000,36.256447,26.653429,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3AAD/3AAD_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3AAD/3AAD_lightdock_3_id.pdb
DB5,holo,112,218,3AAD,lightdock_4,4,1,-0.777034,0.023000,15.203247,16.321053,0.196609,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3AAD/3AAD_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3AAD/3AAD_lightdock_4_id.pdb
DB5,holo,112,218,3AAD,lightdock_5,5,5,-1000000.000000,0.006000,34.889828,31.092825,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3AAD/3AAD_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3AAD/3AAD_lightdock_5_id.pdb
DB5,holo,113,218,2HRK,lightdock_1,1,4,-0.865682,0.167000,6.224520,12.495239,33.721898,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2HRK/2HRK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2HRK/2HRK_lightdock_1_id.pdb
DB5,holo,113,218,2HRK,lightdock_2,2,5,-0.897106,0.159000,6.245513,12.533330,33.866274,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2HRK/2HRK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2HRK/2HRK_lightdock_2_id.pdb
DB5,holo,113,218,2HRK,lightdock_3,3,2,-0.809125,0.012000,16.913813,22.397150,21.558095,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2HRK/2HRK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2HRK/2HRK_lightdock_3_id.pdb
DB5,holo,113,218,2HRK,lightdock_4,4,1,-0.773737,0.013000,18.206810,14.934034,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2HRK/2HRK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2HRK/2HRK_lightdock_4_id.pdb
DB5,holo,113,218,2HRK,lightdock_5,5,3,-0.833937,0.016000,11.746572,22.465090,39.138757,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2HRK/2HRK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2HRK/2HRK_lightdock_5_id.pdb
DB5,holo,114,218,2A5T,lightdock_1,1,1,-1000000.000000,0.002000,49.570576,39.568775,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2A5T/2A5T_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2A5T/2A5T_lightdock_1_id.pdb
DB5,holo,114,218,2A5T,lightdock_2,2,2,-1000000.000000,0.002000,50.954437,42.255764,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2A5T/2A5T_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2A5T/2A5T_lightdock_2_id.pdb
DB5,holo,114,218,2A5T,lightdock_3,3,3,-1000000.000000,0.003000,39.232140,29.896929,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2A5T/2A5T_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2A5T/2A5T_lightdock_3_id.pdb
DB5,holo,114,218,2A5T,lightdock_4,4,4,-1000000.000000,0.004000,40.029861,38.259399,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2A5T/2A5T_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2A5T/2A5T_lightdock_4_id.pdb
DB5,holo,114,218,2A5T,lightdock_5,5,5,-1000000.000000,0.002000,43.324696,34.067894,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2A5T/2A5T_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2A5T/2A5T_lightdock_5_id.pdb
DB5,holo,115,218,3WD5,lightdock_1,1,4,-0.785095,0.052000,11.070832,15.314927,5.475012,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3WD5/3WD5_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3WD5/3WD5_lightdock_1_id.pdb
DB5,holo,115,218,3WD5,lightdock_2,2,3,-0.726837,0.020000,14.353539,14.211660,0.837653,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3WD5/3WD5_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3WD5/3WD5_lightdock_2_id.pdb
DB5,holo,115,218,3WD5,lightdock_3,3,1,-0.641986,0.009000,23.176888,17.985125,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3WD5/3WD5_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3WD5/3WD5_lightdock_3_id.pdb
DB5,holo,115,218,3WD5,lightdock_4,4,5,-0.843859,0.007000,15.232666,29.701841,25.945758,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3WD5/3WD5_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3WD5/3WD5_lightdock_4_id.pdb
DB5,holo,115,218,3WD5,lightdock_5,5,2,-0.701768,0.008000,22.443434,24.250446,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3WD5/3WD5_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3WD5/3WD5_lightdock_5_id.pdb
DB5,holo,117,218,1JK9,lightdock_1,1,1,-1000000.000000,0.001000,97.937645,85.547920,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JK9/1JK9_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1JK9/1JK9_lightdock_1_id.pdb
DB5,holo,117,218,1JK9,lightdock_2,2,2,-1000000.000000,0.001000,91.680580,79.935249,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JK9/1JK9_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1JK9/1JK9_lightdock_2_id.pdb
DB5,holo,117,218,1JK9,lightdock_3,3,3,-1000000.000000,0.001000,94.034592,84.475891,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JK9/1JK9_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1JK9/1JK9_lightdock_3_id.pdb
DB5,holo,117,218,1JK9,lightdock_4,4,4,-1000000.000000,0.001000,88.347923,82.510468,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JK9/1JK9_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1JK9/1JK9_lightdock_4_id.pdb
DB5,holo,117,218,1JK9,lightdock_5,5,5,-1000000.000000,0.001000,87.840843,80.345802,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JK9/1JK9_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1JK9/1JK9_lightdock_5_id.pdb
DB5,holo,118,218,1WEJ,lightdock_1,1,1,-0.724767,0.007000,29.479874,21.261551,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1WEJ/1WEJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1WEJ/1WEJ_lightdock_1_id.pdb
DB5,holo,118,218,1WEJ,lightdock_2,2,3,-0.780129,0.007000,30.191837,21.854445,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1WEJ/1WEJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1WEJ/1WEJ_lightdock_2_id.pdb
DB5,holo,118,218,1WEJ,lightdock_3,3,2,-0.772143,0.006000,29.726002,23.016947,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1WEJ/1WEJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1WEJ/1WEJ_lightdock_3_id.pdb
DB5,holo,118,218,1WEJ,lightdock_4,4,5,-0.795184,0.006000,31.489485,23.687204,0.016406,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1WEJ/1WEJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1WEJ/1WEJ_lightdock_4_id.pdb
DB5,holo,118,218,1WEJ,lightdock_5,5,4,-0.782764,0.007000,25.688299,22.481466,3.696434,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1WEJ/1WEJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1WEJ/1WEJ_lightdock_5_id.pdb
DB5,holo,119,218,1AZS,lightdock_1,1,1,0.394649,0.009000,36.082100,29.136522,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AZS/1AZS_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1AZS/1AZS_lightdock_1_id.pdb
DB5,holo,119,218,1AZS,lightdock_2,2,3,-1000000.000000,0.008000,23.497593,30.005381,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AZS/1AZS_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1AZS/1AZS_lightdock_2_id.pdb
DB5,holo,119,218,1AZS,lightdock_3,3,4,-1000000.000000,0.011000,32.080826,24.259125,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AZS/1AZS_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1AZS/1AZS_lightdock_3_id.pdb
DB5,holo,119,218,1AZS,lightdock_4,4,5,-1000000.000000,0.008000,24.320221,31.566065,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AZS/1AZS_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1AZS/1AZS_lightdock_4_id.pdb
DB5,holo,119,218,1AZS,lightdock_5,5,2,-0.703617,0.041000,12.764617,13.527188,0.017264,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AZS/1AZS_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1AZS/1AZS_lightdock_5_id.pdb
DB5,holo,120,218,1GCQ,lightdock_1,1,3,-0.755957,0.014000,18.734634,14.781960,0.164984,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1GCQ/1GCQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1GCQ/1GCQ_lightdock_1_id.pdb
DB5,holo,120,218,1GCQ,lightdock_2,2,4,-0.761718,0.012000,21.354027,16.311529,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1GCQ/1GCQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1GCQ/1GCQ_lightdock_2_id.pdb
DB5,holo,120,218,1GCQ,lightdock_3,3,5,-0.786601,0.025000,14.557508,12.501522,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1GCQ/1GCQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1GCQ/1GCQ_lightdock_3_id.pdb
DB5,holo,120,218,1GCQ,lightdock_4,4,2,-0.733284,0.031000,14.255258,11.815767,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1GCQ/1GCQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1GCQ/1GCQ_lightdock_4_id.pdb
DB5,holo,120,218,1GCQ,lightdock_5,5,1,-0.717328,0.013000,17.751802,14.928896,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1GCQ/1GCQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1GCQ/1GCQ_lightdock_5_id.pdb
DB5,holo,121,218,1BVN,lightdock_1,1,1,-0.825983,0.020000,16.918926,11.793427,42.939539,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1BVN/1BVN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1BVN/1BVN_lightdock_1_id.pdb
DB5,holo,121,218,1BVN,lightdock_2,2,4,-0.883729,0.016000,21.690937,12.751149,12.975969,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1BVN/1BVN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1BVN/1BVN_lightdock_2_id.pdb
DB5,holo,121,218,1BVN,lightdock_3,3,2,-0.831931,0.014000,19.146133,13.881508,23.797402,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1BVN/1BVN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1BVN/1BVN_lightdock_3_id.pdb
DB5,holo,121,218,1BVN,lightdock_4,4,3,-0.873879,0.017000,19.159468,12.719172,33.881750,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1BVN/1BVN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1BVN/1BVN_lightdock_4_id.pdb
DB5,holo,121,218,1BVN,lightdock_5,5,5,-1000000.000000,0.004000,42.794468,24.936449,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1BVN/1BVN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1BVN/1BVN_lightdock_5_id.pdb
DB5,holo,122,218,2DD8,lightdock_1,1,1,-0.731182,0.003000,48.979904,32.985394,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2DD8/2DD8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2DD8/2DD8_lightdock_1_id.pdb
DB5,holo,122,218,2DD8,lightdock_2,2,2,-0.733766,0.003000,39.074867,32.031223,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2DD8/2DD8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2DD8/2DD8_lightdock_2_id.pdb
DB5,holo,122,218,2DD8,lightdock_3,3,3,-1000000.000000,0.003000,46.343899,28.755238,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2DD8/2DD8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2DD8/2DD8_lightdock_3_id.pdb
DB5,holo,122,218,2DD8,lightdock_4,4,4,-1000000.000000,0.003000,47.812851,33.502445,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2DD8/2DD8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2DD8/2DD8_lightdock_4_id.pdb
DB5,holo,122,218,2DD8,lightdock_5,5,5,-1000000.000000,0.002000,56.065887,35.493996,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2DD8/2DD8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2DD8/2DD8_lightdock_5_id.pdb
DB5,holo,123,218,2OOB,lightdock_1,1,2,-0.745398,0.025000,12.885037,11.846719,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2OOB/2OOB_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2OOB/2OOB_lightdock_1_id.pdb
DB5,holo,123,218,2OOB,lightdock_2,2,4,-0.916224,0.018000,14.742013,13.072496,0.080944,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2OOB/2OOB_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2OOB/2OOB_lightdock_2_id.pdb
DB5,holo,123,218,2OOB,lightdock_3,3,5,-1.034096,0.017000,14.816940,13.210021,0.058679,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2OOB/2OOB_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2OOB/2OOB_lightdock_3_id.pdb
DB5,holo,123,218,2OOB,lightdock_4,4,1,-0.688863,0.071000,8.898825,8.958182,0.117812,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2OOB/2OOB_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2OOB/2OOB_lightdock_4_id.pdb
DB5,holo,123,218,2OOB,lightdock_5,5,3,-0.793349,0.044000,13.323693,10.472648,0.337699,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2OOB/2OOB_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2OOB/2OOB_lightdock_5_id.pdb
DB5,holo,124,218,6CWG,lightdock_1,1,1,-1000000.000000,0.001000,63.876354,50.601307,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6CWG/6CWG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/6CWG/6CWG_lightdock_1_id.pdb
DB5,holo,124,218,6CWG,lightdock_2,2,2,-1000000.000000,0.001000,60.781483,48.301792,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6CWG/6CWG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/6CWG/6CWG_lightdock_2_id.pdb
DB5,holo,124,218,6CWG,lightdock_3,3,3,-1000000.000000,0.002000,56.269932,47.052040,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6CWG/6CWG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/6CWG/6CWG_lightdock_3_id.pdb
DB5,holo,124,218,6CWG,lightdock_4,4,4,-1000000.000000,0.001000,60.643810,48.246487,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6CWG/6CWG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/6CWG/6CWG_lightdock_4_id.pdb
DB5,holo,124,218,6CWG,lightdock_5,5,5,-1000000.000000,0.002000,57.292152,47.141197,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6CWG/6CWG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/6CWG/6CWG_lightdock_5_id.pdb
DB5,holo,125,218,5C7X,lightdock_1,1,1,-0.832430,0.005000,35.277477,31.280453,27.246961,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5C7X/5C7X_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/5C7X/5C7X_lightdock_1_id.pdb
DB5,holo,125,218,5C7X,lightdock_2,2,5,-0.855239,0.005000,36.298069,31.889935,26.058838,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5C7X/5C7X_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/5C7X/5C7X_lightdock_2_id.pdb
DB5,holo,125,218,5C7X,lightdock_3,3,2,-0.834019,0.010000,23.562469,20.464586,11.375737,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5C7X/5C7X_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/5C7X/5C7X_lightdock_3_id.pdb
DB5,holo,125,218,5C7X,lightdock_4,4,4,-0.852585,0.004000,31.024704,35.156307,11.125403,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5C7X/5C7X_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/5C7X/5C7X_lightdock_4_id.pdb
DB5,holo,125,218,5C7X,lightdock_5,5,3,-0.839457,0.004000,31.159565,35.216286,10.599764,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5C7X/5C7X_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/5C7X/5C7X_lightdock_5_id.pdb
DB5,holo,126,218,4ETQ,lightdock_1,1,4,-0.805187,0.006000,25.806522,30.143324,17.276779,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4ETQ/4ETQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/4ETQ/4ETQ_lightdock_1_id.pdb
DB5,holo,126,218,4ETQ,lightdock_2,2,1,-0.767038,0.004000,40.577263,36.583134,10.492564,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4ETQ/4ETQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/4ETQ/4ETQ_lightdock_2_id.pdb
DB5,holo,126,218,4ETQ,lightdock_3,3,5,-0.852547,0.022000,15.281714,18.773729,22.324492,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/4ETQ/4ETQ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/4ETQ/4ETQ_lightdock_3_id.pdb
