name,label
3pha_A_B,1
3pha_C_D,1
3phc_A_B,1
3phc_A_F,1
3phc_B_C,1
3phc_C_D,1
3phc_D_E,1
3phc_E_F,1
3pht_A_B,1
3phz_A_B,1
3pi3_A_B,1
3pim_A_B,1
3pio_3_I,1
3pio_B_M,1
3pio_C_I,1
3pio_G_N,1
3pio_H_M,1
3pio_J_S,1
3pio_K_Z,1
3pio_N_O,1
3pio_P_Z,1
3pio_Q_V,1
3pip_3_I,1
3pip_B_M,1
3pip_C_I,1
3pip_G_N,1
3pip_H_M,1
3pip_J_S,1
3pip_K_Z,1
3pip_N_O,1
3pip_P_Z,1
3pip_Q_V,1
3pj5_A_B,1
3pja_A_B,1
3pja_A_C,1
3pja_A_E,1
3pja_B_D,1
3pja_B_K,1
3pja_C_K,1
3pja_C_L,1
3pja_D_E,1
3pja_D_F,1
3pja_E_L,1
3pja_F_K,1
3pja_F_L,1
3pja_G_H,1
3pja_G_I,1
3pja_H_J,1
3pja_I_J,1
3pja_K_L,1
3pjf_A_B,1
3pjn_A_B,1
3pjt_A_B,1
3pki_A_B,1
3pki_A_C,1
3pki_B_C,1
3pko_A_B,1
3pkp_A_B,1
3pkp_A_C,1
3pkp_B_D,1
3pkp_C_D,1
3pkp_I_J,1
3pkp_I_K,1
3pkp_J_L,1
3pkp_K_L,1
3pkq_A_B,1
3pkq_A_D,1
3pkq_B_C,1
3pkq_C_D,1
3pkz_A_B,1
3pkz_A_C,1
3pkz_A_D,1
3pkz_B_D,1
3pkz_C_D,1
3pkz_E_F,1
3pkz_E_G,1
3pkz_E_H,1
3pkz_F_H,1
3pkz_G_H,1
3pkz_I_J,1
3pkz_I_K,1
3pkz_J_K,1
3pkz_J_L,1
3pkz_K_L,1
3pl2_A_B,1
3pl2_C_D,1
3pm1_A_B,1
3pm5_C_D,1
3pm8_A_B,1
3pmr_A_B,1
3pn6_A_B,1
3pn7_A_B,1
3pn7_A_C,1
3pn7_D_E,1
3pn7_D_F,1
3pn8_A_B,1
3pn9_A_B,1
3pn9_A_C,1
3pn9_B_D,1
3pne_A_B,1
3png_A_B,1
3pnh_A_B,1
3pnm_A_B,1
3pnm_C_D,1
3pns_A_B,1
3pns_C_D,1
3pns_C_I,1
3pns_D_F,1
3pns_E_F,1
3pns_E_J,1
3pns_G_H,1
3pns_I_J,1
3pns_K_L,1
3pnt_C_D,1
3pnu_A_B,1
3pnx_D_E,1
3pnx_D_F,1
3pnx_E_F,1
3pny_A_B,1
3pop_B_C,1
3pox_A_B,1
3pox_A_C,1
3pox_B_C,1
3pp9_B_C,1
3ppe_A_B,1
3ppi_A_C,1
3ppi_A_D,1
3ppi_B_C,1
3ppi_B_D,1
3ppm_A_B,1
3ppu_A_B,1
3ppz_A_B,1
3pq2_A_B,1
3pq2_A_C,1
3pq2_A_D,1
3pq2_B_C,1
3pq2_B_D,1
3pq2_C_D,1
3pq4_A_B,1
3pq4_A_C,1
3pq4_A_D,1
3pq4_B_C,1
3pq4_B_D,1
3pq4_C_D,1
3pq7_A_B,1
3pq7_A_C,1
3pq7_A_D,1
3pq7_B_C,1
3pq7_B_D,1
3pq7_C_D,1
3pq8_A_B,1
3pq8_A_C,1
3pq8_A_D,1
3pq8_B_C,1
3pq8_B_D,1
3pq8_C_D,1
3pqf_A_B,1
3pqf_A_C,1
3pqf_A_D,1
3pqf_B_C,1
3pqf_C_D,1
3pqj_A_B,1
3pqk_A_B,1
3pr0_A_B,1
3pr8_C_D,1
3prb_A_B,1
3prc_C_H,1
3prc_C_L,1
3prc_C_M,1
3prc_H_L,1
3prc_H_M,1
3prc_L_M,1
3prh_A_B,1
3prv_A_B,1
3prv_A_E,1
3prv_A_F,1
3prv_B_C,1
3prv_B_D,1
3prv_C_D,1
3prv_C_F,1
3prv_D_E,1
3prv_E_F,1
3pso_A_B,1
3psr_A_B,1
3psz_A_B,1
3pto_A_B,1
3pto_A_C,1
3pto_A_E,1
3pto_B_C,1
3pto_B_D,1
3pto_B_E,1
3pto_C_D,1
3pu0_A_B,1
3pu0_A_C,1
3pu0_A_E,1
3pu0_B_C,1
3pu0_B_D,1
3pu0_B_E,1
3pu0_C_D,1
3pu1_A_B,1
3pu1_A_C,1
3pu1_A_E,1
3pu1_B_C,1
3pu1_B_D,1
3pu1_B_E,1
3pu1_C_D,1
3pub_A_B,1
3pul_A_B,1
3puo_A_B,1
3pup_A_B,1
3put_A_B,1
3puw_A_B,1
3puw_A_G,1
3puw_B_F,1
3puw_E_F,1
3puw_E_G,1
3puw_F_G,1
3pux_A_B,1
3pux_A_G,1
3pux_B_F,1
3pux_B_G,1
3pux_E_F,1
3pux_E_G,1
3pux_F_G,1
3pv0_A_B,1
3pv0_A_G,1
3pv0_B_F,1
3pv0_B_G,1
3pv0_E_F,1
3pv0_E_G,1
3pv0_F_G,1
3pv3_A_B,1
3pv3_A_C,1
3pv3_B_C,1
3pv3_C_D,1
3pv5_A_C,1
3pv5_A_D,1
3pv5_B_C,1
3pv5_B_D,1
3pv5_C_D,1
3pv6_A_B,1
3pva_E_F,1
3pva_E_G,1
3pva_E_H,1
3pva_F_G,1
3pva_F_H,1
3pva_G_H,1
3pvb_A_B,1
3pvd_A_B,1
3pvl_A_B,1
3pvo_P_Q,1
3pvo_P_T,1
3pvo_Q_R,1
3pvo_R_S,1
3pvo_S_T,1
3pvr_A_C,1
3pvs_A_C,1
3pvs_A_D,1
3pvs_B_C,1
3pvs_B_D,1
3pvt_A_C,1
3pvy_A_C,1
3pwf_A_B,1
3pwm_A_B,1
3pwq_A_B,1
3pwq_A_C,1
3pwq_A_D,1
3pwq_B_C,1
3pwq_B_D,1
3pwq_E_F,1
3pwq_E_G,1
3pwq_E_H,1
3pwq_F_G,1
3pwq_G_H,1
3pwr_A_B,1
3pxp_A_B,1
3pxv_C_D,1
3pyl_A_B,1
3pyl_C_D,1
3pym_A_B,1
3pyx_A_B,1
3pza_A_B,1
3pzj_A_B,1
3pzk_A_B,1
3pzk_A_C,1
3pzk_B_C,1
3pzl_A_B,1
3pzl_A_C,1
3pzl_B_C,1
3pzs_A_B,1
3q06_A_B,1
3q06_A_C,1
3q06_B_D,1
3q06_C_D,1
3q08_A_D,1
3q08_A_E,1
3q08_B_C,1
3q08_B_D,1
3q08_C_E,1
3q08_F_G,1
3q08_F_J,1
3q08_G_H,1
3q08_H_I,1
3q08_I_J,1
3q08_K_L,1
3q08_K_O,1
3q08_L_M,1
3q08_M_N,1
3q08_N_O,1
3q08_P_S,1
3q08_P_T,1
3q08_Q_R,1
3q08_Q_T,1
3q08_R_S,1
3q09_A_D,1
3q09_A_E,1
3q09_B_C,1
3q09_B_D,1
3q09_C_E,1
3q09_K_L,1
3q09_K_O,1
3q09_L_M,1
3q09_M_N,1
3q09_N_O,1
3q0e_A_B,1
3q0f_A_X,1
3q0g_D_E,1
3q0g_D_F,1
3q0g_E_F,1
3q0k_A_B,1
3q0k_C_D,1
3q0t_A_B,1
3q0v_A_B,1
3q1g_A_B,1
3q1l_A_B,1
3q1l_C_D,1
3q1t_A_C,1
3q1t_A_D,1
3q1t_A_E,1
3q1t_A_F,1
3q1t_B_C,1
3q1t_B_D,1
3q1t_B_E,1
3q1t_B_F,1
3q1t_C_D,1
3q1t_C_E,1
3q1t_D_F,1
3q1t_E_F,1
3q20_A_B,1
3q2j_A_B,1
3q2n_A_B,1
3q31_A_B,1
3q33_A_B,1
3q34_A_C,1
3q34_B_D,1
3q37_A_B,1
3q37_C_D,1
3q3o_A_B,1
3q3o_A_C,1
3q3o_A_E,1
3q41_A_B,1
3q4g_A_B,1
3q4j_A_B,1
3q4j_C_D,1
3q4j_E_F,1
3q5v_A_B,1
3q5w_A_B,1
3q75_A_B,1
3q78_A_B,1
3q79_A_B,1
3q7a_A_B,1
3q7d_A_B,1
3q7f_A_B,1
3q7g_A_B,1
3q7h_A_B,1
3q7h_A_C,1
3q7h_A_M,1
3q7h_B_D,1
3q7h_B_N,1
3q7h_C_D,1
3q7h_C_E,1
3q7h_D_F,1
3q7h_E_F,1
3q7h_E_G,1
3q7h_F_H,1
3q7h_G_H,1
3q7h_G_I,1
3q7h_H_J,1
3q7h_I_J,1
3q7h_I_K,1
3q7h_J_L,1
3q7h_K_L,1
3q7h_K_M,1
3q7h_L_N,1
3q7h_M_N,1
3q7k_A_B,1
3q7k_A_E,1
3q7k_B_C,1
3q7k_C_D,1
3q7k_D_E,1
3q7l_A_B,1
3q7r_A_B,1
3q80_A_B,1
3q83_A_B,1
3q83_A_C,1
3q83_B_C,1
3q8h_A_B,1
3q8h_A_C,1
3q8h_B_C,1
3q90_A_B,1
3q96_A_B,1
3q99_A_B,1
3q9b_A_I,1
3q9b_B_F,1
3q9b_C_K,1
3q9b_D_J,1
3q9b_G_L,1
3q9c_B_F,1
3q9e_B_F,1
3q9e_C_K,1
3q9f_A_I,1
3q9f_B_F,1
3q9f_C_K,1
3q9f_D_J,1
3q9f_E_H,1
3q9f_G_L,1
3qb2_C_D,1
3qb7_A_D,1
3qb7_B_C,1
3qb9_A_B,1
3qb9_B_C,1
3qb9_B_D,1
3qb9_C_D,1
3qb9_C_E,1
3qb9_C_F,1
3qb9_E_F,1
3qbf_A_B,1
3qbi_A_B,1
3qbi_A_D,1
3qbi_B_D,1
3qbj_A_B,1
3qbu_A_B,1
3qbu_A_C,1
3qbu_B_D,1
3qbu_C_D,1
3qbw_A_B,1
3qby_A_B,1
3qby_A_C,1
3qc8_A_B,1
3qdl_A_B,1
3qdl_A_C,1
3qdl_A_D,1
3qdl_B_C,1
3qdl_C_D,1
3qdu_A_D,1
3qf3_A_D,1
3qf3_B_C,1
3qf3_E_F,1
3qfg_A_B,1
3qgk_A_C,1
3qgk_A_D,1
3qgk_A_G,1
3qgk_A_I,1
3qgk_C_D,1
3qgk_C_F,1
3qgk_C_I,1
3qgk_D_F,1
3qgk_D_G,1
3qgk_D_L,1
3qgk_F_G,1
3qgk_F_I,1
3qgk_F_J,1
3qgk_F_L,1
3qgk_G_I,1
3qgk_J_L,1
3qgk_J_M,1
3qgk_J_P,1
3qgk_J_R,1
3qgk_L_M,1
3qgk_L_O,1
3qgk_L_R,1
3qgk_M_O,1
3qgk_M_P,1
3qgk_O_P,1
3qgk_O_R,1
3qgk_P_R,1
3qha_A_B,1
3qhe_A_B,1
3qhe_C_D,1
3qht_A_C,1
3qht_B_D,1
3qhx_A_B,1
3qhx_A_C,1
3qhx_A_D,1
3qhx_B_C,1
3qhx_B_D,1
3qhx_C_D,1
3qi6_A_B,1
3qi6_A_C,1
3qi6_A_D,1
3qi6_B_C,1
3qi6_B_D,1
3qi6_C_D,1
3qid_B_C,1
3qir_B_C,1
3qiv_A_B,1
3qj8_A_B,1
3qjl_A_B,1
3qjq_A_B,1
3qjt_A_B,1
3qju_A_B,1
3qjv_A_B,1
3qld_A_B,1
3qlj_E_F,1
3qll_A_B,1
3qll_A_C,1
3qll_B_C,1
3qm3_A_B,1
3qm3_C_D,1
3qm3_E_F,1
3qm3_G_H,1
3qmk_A_B,1
3qmq_A_D,1
3qmq_B_C,1
3qms_A_B,1
3qn0_A_B,1
3qn0_A_C,1
3qn0_A_D,1
3qn0_B_C,1
3qn0_B_F,1
3qn0_C_E,1
3qn0_D_E,1
3qn0_D_F,1
3qn0_E_F,1
3qn3_A_B,1
3qn3_C_D,1
3qn9_A_B,1
3qnc_A_B,1
3qnk_A_B,1
3qnk_C_D,1
3qo3_A_B,1
3qo3_A_F,1
3qo3_B_C,1
3qo3_C_D,1
3qo3_D_E,1
3qo3_E_F,1
3qo6_A_B,1
3qo6_A_C,1
3qo6_B_C,1
3qoe_A_B,1
3qop_A_B,1
3qoq_A_B,1
3qoq_A_C,1
3qoq_C_D,1
3qp8_A_B,1
3qpm_A_B,1
3qpm_B_D,1
3qpm_C_D,1
3qpm_C_E,1
3qq6_A_B,1
3qqp_A_B,1
3qqp_A_C,1
3qqp_B_D,1
3qqp_C_D,1
3qqw_A_B,1
3qqw_A_C,1
3qqw_B_C,1
3qqw_D_E,1
3qqw_D_F,1
3qqw_E_F,1
3qro_A_B,1
3qsi_A_B,1
3qsi_A_D,1
3qsi_B_C,1
3qsi_C_D,1
3qt6_A_B,1
3qt8_A_B,1
3qta_A_B,1
3qtd_B_C,1
3qtp_A_B,1
3qu1_A_B,1
3qu2_A_B,1
3qu2_A_D,1
3qu2_B_C,1
3qu2_C_D,1
3quv_A_B,1
3qv6_A_D,1
3qvd_A_B,1
3qvd_C_D,1
3qvd_E_F,1
3qw2_A_B,1
3qw2_A_C,1
3qw2_B_D,1
3qw2_C_D,1
3qw4_B_C,1
3qwa_A_B,1
3qwd_A_B,1
3qwd_A_G,1
3qwd_B_C,1
3qwd_C_D,1
3qwd_D_E,1
3qwd_E_F,1
3qwd_F_G,1
3qwd_H_I,1
3qwd_H_N,1
3qwd_I_J,1
3qwd_J_K,1
3qwd_K_L,1
3qwd_L_M,1
3qwd_M_N,1
3qwf_A_B,1
3qwf_E_F,1
3qwf_G_H,1
3qwn_F_G,1
3qwn_I_L,1
3qwz_A_B,1
3qx3_A_B,1
3qxb_A_B,1
3qxb_C_D,1
3qxe_C_D,1
3qxe_G_H,1
3qxg_A_B,1
3qxz_A_B,1
3qxz_A_C,1
3qxz_B_C,1
3qy1_A_B,1
3qyg_A_B,1
3qyg_C_D,1
3qyg_E_F,1
3qyg_G_H,1
3qym_A_D,1
3qym_C_D,1
3qym_C_E,1
3qym_D_F,1
3qym_E_H,1
3qyr_B_D,1
3qyr_B_F,1
3qyr_D_F,1
3qyy_A_B,1
3qzy_A_B,1
3r07_A_C,1
3r0g_A_B,1
3r0h_A_a,1
3r0h_B_b,1
3r0h_C_c,1
3r0h_D_d,1
3r0h_E_e,1
3r0h_F_f,1
3r0h_G_g,1
3r0h_H_h,1
3r0o_A_B,1
3r0o_A_C,1
3r0o_B_C,1
3r0p_A_B,1
3r0p_A_E,1
3r0p_A_F,1
3r0p_B_F,1
3r0p_C_D,1
3r0p_C_E,1
3r0p_D_E,1
3r0q_A_C,1
3r0q_E_G,1
3r0u_A_B,1
3r0w_A_B,1
3r12_A_B,1
3r1i_A_B,1
3r1j_A_B,1
3r1r_A_B,1
3r1w_A_B,1
3r1w_A_C,1
3r1w_B_C,1
3r1z_A_B,1
3r24_A_B,1
3r2d_B_K,1
3r2n_A_B,1
3r2n_A_C,1
3r2n_A_D,1
3r2n_B_C,1
3r2n_B_D,1
3r2n_C_D,1
3r40_A_B,1
3r41_A_B,1
3r50_A_B,1
3r50_A_C,1
3r50_B_D,1
3r50_C_D,1
3r52_A_B,1
3r52_A_C,1
3r52_B_D,1
3r52_C_D,1
3r5a_D_E,1
3r5a_D_F,1
3r5a_E_F,1
3r5b_A_B,1
3r5b_A_C,1
3r5b_B_C,1
3r5b_D_E,1
3r5b_D_F,1
3r5b_E_F,1
3r5c_A_B,1
3r5c_A_C,1
3r5c_B_C,1
3r5v_A_C,1
3r5v_A_E,1
3r5v_B_D,1
3r5v_B_F,1
3r5v_C_E,1
3r5v_D_F,1
3r60_A_B,1
3r66_A_B,1
3r66_A_C,1
3r66_A_D,1
3r66_B_C,1
3r66_B_D,1
3r6a_A_B,1
3r6m_A_D,1
3r6m_B_C,1
3r6w_A_B,1
3r75_A_B,1
3r76_A_B,1
3r77_A_B,1
3r7f_A_B,1
3r7f_A_C,1
3r7f_B_C,1
3r7k_A_B,1
3r7k_A_C,1
3r7k_B_D,1
3r7k_C_D,1
3r7l_A_B,1
3r7l_A_C,1
3r7l_B_C,1
3r7x_A_B,1
3r84_U_V,1
3r84_U_W,1
3r84_U_X,1
3r84_V_W,1
3r84_V_X,1
3r84_W_X,1
3r89_A_B,1
3r8w_A_B,1
3r9q_A_B,1
3r9q_A_C,1
3r9q_B_C,1
3r9t_A_B,1
3r9t_A_C,1
3r9t_B_C,1
3rad_A_B,1
3rad_A_C,1
3rad_A_D,1
3rad_B_C,1
3rad_B_D,1
3rae_A_B,1
3rae_A_C,1
3rae_A_D,1
3rae_B_C,1
3rae_B_D,1
3raf_A_B,1
3raf_A_C,1
3raf_A_D,1
3raf_B_C,1
3raf_B_D,1
3rao_A_B,1
3ras_A_B,1
3rau_A_B,1
3rb7_A_G,1
3rb7_B_E,1
3rb9_A_B,1
3rbf_A_B,1
3rbn_A_B,1
3rcc_A_B,1
3rcc_A_F,1
3rcc_B_C,1
3rcc_C_D,1
3rcc_D_E,1
3rcc_E_F,1
3rcc_G_H,1
3rcc_G_L,1
3rcc_H_I,1
3rcc_I_J,1
3rcc_J_K,1
3rcc_K_L,1
3rcc_M_N,1
3rcc_M_R,1
3rcc_N_O,1
3rcc_O_P,1
3rcc_P_Q,1
3rcc_Q_R,1
3rcy_A_B,1
3rcy_A_C,1
3rcy_A_D,1
3rcy_A_E,1
3rcy_B_D,1
3rcy_B_F,1
3rcy_B_H,1
3rcy_C_D,1
3rcy_C_E,1
3rcy_C_G,1
3rcy_D_H,1
3rcy_E_F,1
3rcy_E_G,1
3rcy_F_G,1
3rcy_F_H,1
3rcy_G_H,1
3rd4_A_D,1
3rd4_B_C,1
3rd4_B_D,1
3rde_A_B,1
3rde_A_C,1
3rde_A_D,1
3rde_B_C,1
3rde_B_D,1
3rde_C_D,1
3rdi_A_B,1
3rdx_A_B,1
3re3_A_C,1
3re3_B_C,1
3re3_B_D,1
3re3_C_D,1
3re7_A_G,1
3re7_A_H,1
3re7_A_J,1
3re7_A_O,1
3re7_A_X,1
3re7_B_E,1
3re7_B_F,1
3re7_B_G,1
3re7_B_I,1
3re7_B_V,1
3re7_C_F,1
3re7_C_M,1
3re7_C_O,1
3re7_C_R,1
3re7_C_S,1
3re7_D_H,1
3re7_D_I,1
3re7_D_K,1
3re7_D_W,1
3re7_D_X,1
3re7_E_I,1
3re7_E_L,1
3re7_E_V,1
3re7_E_W,1
3re7_F_G,1
3re7_F_O,1
3re7_F_V,1
3re7_G_H,1
3re7_G_O,1
3re7_H_I,1
3re7_H_X,1
3re7_I_W,1
3re7_J_N,1
3re7_J_Q,1
3re7_J_R,1
3re7_J_X,1
3re7_K_P,1
3re7_K_Q,1
3re7_K_U,1
3re7_K_W,1
3re7_L_M,1
3re7_L_P,1
3re7_L_T,1
3re7_L_V,1
3re7_M_S,1
3re7_M_T,1
3re7_M_V,1
3re7_N_Q,1
3re7_N_R,1
3re7_N_S,1
3re7_N_U,1
3re7_O_R,1
3re7_P_T,1
3re7_P_U,1
3re7_P_W,1
3re7_Q_U,1
3re7_Q_X,1
3re7_R_S,1
3re7_S_T,1
3re7_T_U,1
3re8_A_B,1
3re8_A_C,1
3re8_A_D,1
3re8_B_C,1
3re8_B_D,1
3re8_C_D,1
3reh_A_B,1
3reh_A_E,1
3reh_A_G,1
3reh_B_D,1
3reh_B_G,1
3reh_B_H,1
3reh_C_D,1
3reh_C_E,1
3reh_C_F,1
3reh_D_F,1
3reh_E_F,1
3reh_F_H,1
3reh_G_H,1
3rei_A_B,1
3rei_A_E,1
3rei_A_G,1
3rei_B_D,1
3rei_B_G,1
3rei_B_H,1
3rei_C_D,1
3rei_C_E,1
3rei_C_F,1
3rei_D_F,1
3rei_E_F,1
3rei_F_H,1
3rei_G_H,1
3rel_A_B,1
3rel_A_E,1
3rel_A_G,1
3rel_B_D,1
3rel_B_G,1
3rel_B_H,1
3rel_C_D,1
3rel_C_E,1
3rel_C_F,1
3rel_D_F,1
3rel_E_F,1
3rel_F_H,1
3rel_G_H,1
3req_A_B,1
3res_A_B,1
3res_A_F,1
3res_B_C,1
3res_C_D,1
3res_D_E,1
3res_E_F,1
3res_G_H,1
3res_G_L,1
3res_H_I,1
3res_I_J,1
3res_J_K,1
3res_K_L,1
3reu_A_B,1
3rf4_A_B,1
3rf4_A_C,1
3rf4_B_C,1
3rf6_A_B,1
3rg2_A_B,1
3rg2_D_E,1
3rg2_F_I,1
3rg2_G_J,1
3rg6_A_B,1
3rg6_A_D,1
3rg6_A_E,1
3rg6_A_F,1
3rg6_B_C,1
3rg6_B_D,1
3rg6_B_F,1
3rg6_C_D,1
3rg6_E_F,1
3rgp_A_B,1
3rgp_A_C,1
3rgp_A_D,1
3rgp_B_C,1
3rgp_B_D,1
3rgp_C_D,1
3rh7_A_B,1
3rh7_C_D,1
3rh7_E_F,1
3rh8_B_D,1
3rh9_A_B,1
3rhd_C_D,1
3rhj_A_B,1
3rhj_A_C,1
3rhj_A_D,1
3rhj_B_C,1
3rhj_B_D,1
3rhj_C_D,1
3rhr_A_B,1
3rhr_A_C,1
3rhr_A_D,1
3rhr_B_C,1
3rhr_B_D,1
3rhr_C_D,1
3rhu_A_B,1
3rj4_A_B,1
3rj9_A_B,1
3rj9_C_D,1
3rj9_E_F,1
3rjw_A_B,1
3rk2_B_C,1
3rk2_B_D,1
3rk2_C_D,1
3rk2_F_G,1
3rk2_F_H,1
3rk2_G_H,1
3rk3_B_C,1
3rk3_B_D,1
3rk3_C_D,1
3rk8_A_B,1
3rki_A_B,1
3rki_A_C,1
3rki_B_C,1
3rks_A_C,1
3rks_B_D,1
3rlv_A_B,1
3rn9_A_B,1
3rn9_A_C,1
3rne_A_B,1
3rne_A_C,1
3rnf_A_B,1
3rnf_A_C,1
3rng_A_B,1
3rng_A_C,1
3rnn_A_C,1
3rnq_A_B,1
3rnr_A_B,1
3rob_A_B,1
3rou_A_B,1
3row_A_B,1
3rpc_B_C,1
3rpf_A_D,1
3rpf_B_C,1
3rpg_B_C,1
3rpp_B_C,1
3rpq_A_B,1
3rq1_A_C,1
3rqo_A_B,1
3rqs_A_B,1
3rqu_A_B,1
3rqu_A_E,1
3rqu_B_C,1
3rqu_C_D,1
3rqu_D_E,1
3rqw_A_B,1
3rqw_A_E,1
3rqw_B_C,1
3rqw_C_D,1
3rqw_D_E,1
3rqw_F_G,1
3rqw_F_J,1
3rqw_G_H,1
3rqw_H_I,1
3rqw_I_J,1
3rrl_A_B,1
3rrl_A_C,1
3rrl_A_D,1
3rrl_B_C,1
3rrl_C_D,1
3rrm_A_B,1
3rrm_A_C,1
3rro_A_B,1
3ru6_B_C,1
3rue_A_S,1
3ruf_B_S,1
3rup_A_B,1
3ruq_A_B,1
3ruq_B_C,1
3ruq_C_D,1
3rur_A_D,1
3ruw_A_B,1
3ruw_B_C,1
3ruw_C_D,1
3ruy_A_B,1
3rv1_A_B,1
3rv2_A_B,1
3rv3_A_B,1
3rw0_A_B,1
3rw9_A_B,1
3rxy_A_E,1
3rxy_A_F,1
3rxy_E_F,1
3rxz_A_B,1
3rxz_A_D,1
3rxz_B_C,1
3rxz_C_D,1
3ry1_A_B,1
3ry1_A_D,1
3ry1_B_C,1
3ry1_C_D,1
3ry2_A_B,1
3ry8_A_B,1
3ryh_A_B,1
3ryh_A_E,1
3ryh_B_C,1
3ryh_B_E,1
3ryh_C_D,1
3ryh_C_E,1
3ryh_D_E,1
3ryl_A_B,1
3ryw_A_D,1
3ryw_B_C,1
3rza_A_B,1
3rzd_A_B,1
3rzd_A_C,1
3rzd_A_E,1
3rzd_A_F,1
3rzd_A_H,1
3rzd_A_I,1
3rzd_A_K,1
3rzd_B_C,1
3rzd_B_I,1
3rzd_B_J,1
3rzd_B_K,1
3rzd_B_L,1
3rzd_C_J,1
3rzd_C_K,1
3rzd_C_L,1
3rzo_A_B,1
3rzo_A_C,1
3rzo_A_E,1
3rzo_A_F,1
3rzo_A_H,1
3rzo_A_I,1
3rzo_A_K,1
3rzo_B_C,1
3rzo_B_I,1
3rzo_B_J,1
3rzo_B_K,1
3rzo_B_L,1
3rzo_C_J,1
3rzo_C_K,1
3rzo_C_L,1
3rzw_A_D,1
3rzw_B_C,1
3s02_A_B,1
3s03_A_D,1
3s03_B_C,1
3s06_A_B,1
3s0c_A_B,1
3s0c_A_E,1
3s0c_B_C,1
3s0c_C_D,1
3s0c_D_E,1
3s0h_A_D,1
3s17_A_B,1
3s17_A_C,1
3s17_A_E,1
3s17_A_F,1
3s17_A_H,1
3s17_A_I,1
3s17_A_K,1
3s17_B_C,1
3s17_B_I,1
3s17_B_J,1
3s17_B_K,1
3s17_B_L,1
3s17_C_J,1
3s17_C_K,1
3s17_C_L,1
3s19_C_D,1
3s1a_A_B,1
3s1a_A_F,1
3s1a_B_C,1
3s1a_C_D,1
3s1a_D_E,1
3s1a_E_F,1
3s1q_A_B,1
3s1q_A_C,1
3s1q_A_E,1
3s1q_A_F,1
3s1q_A_H,1
3s1q_A_I,1
3s1q_A_K,1
3s1q_B_C,1
3s1q_B_I,1
3s1q_B_J,1
3s1q_B_K,1
3s1q_B_L,1
3s1q_C_J,1
3s1q_C_K,1
3s1q_C_L,1
3s1t_A_B,1
3s1w_A_B,1
3s1w_A_E,1
3s1w_B_C,1
3s1w_C_D,1
3s1w_D_E,1
3s1x_A_B,1
3s1x_A_E,1
3s1x_B_C,1
3s1x_C_D,1
3s1x_D_E,1
3s1z_A_B,1
3s27_A_B,1
3s27_A_D,1
3s27_B_C,1
3s27_C_D,1
3s2c_A_B,1
3s2c_A_D,1
3s2c_A_F,1
3s2c_B_C,1
3s2c_B_E,1
3s2c_C_D,1
3s2c_C_E,1
3s2c_D_F,1
3s2c_E_F,1
3s2c_G_H,1
3s2c_G_I,1
3s2c_G_K,1
3s2c_H_J,1
3s2c_H_L,1
3s2c_I_J,1
3s2c_I_K,1
3s2c_J_L,1
3s2c_K_L,1
3s2e_A_D,1
3s2e_A_F,1
3s2e_A_G,1
3s2e_B_C,1
3s2e_B_E,1
3s2e_B_H,1
3s2e_C_E,1
3s2e_C_H,1
3s2e_D_F,1
3s2e_D_G,1
3s2e_E_H,1
3s2e_F_G,1
3s2f_A_D,1
3s2f_A_F,1
3s2f_A_G,1
3s2f_B_C,1
3s2f_B_E,1
3s2f_B_H,1
3s2f_C_E,1
3s2f_C_H,1
3s2f_D_F,1
3s2f_D_G,1
3s2f_E_H,1
3s2f_F_G,1
3s2q_A_B,1
3s2r_A_B,1
3s2w_A_B,1
3s2w_C_D,1
3s2w_E_F,1
3s2w_G_H,1
3s3t_A_C,1
3s3t_B_D,1
3s3w_A_B,1
3s3w_A_C,1
3s3w_B_C,1
3s51_C_D,1
3s53_A_B,1
3s5j_A_B,1
3s5r_A_B,1
3s5u_A_F,1
3s5u_A_G,1
3s5u_B_C,1
3s5u_B_D,1
3s5u_C_E,1
3s5u_D_E,1
3s5u_F_H,1
3s5u_G_H,1
3s5z_A_B,1
3s6j_A_E,1
3s6j_B_F,1
3s6j_C_D,1
3s6l_A_B,1
3s6l_A_C,1
3s6l_B_C,1
3s6y_A_B,1
3s6y_A_C,1
3s6y_B_C,1
3s6z_A_B,1
3s6z_A_C,1
3s6z_B_C,1
3s81_C_D,1
3s82_A_B,1
3s85_A_B,1
3s85_C_D,1
3s85_E_F,1
3s85_G_H,1
3s85_I_J,1
3s85_K_L,1
3s8d_A_B,1
3s8f_A_B,1
3s8i_A_B,1
3s97_A_C,1
3s9y_A_B,1
3sa6_A_B,1
3sa9_A_B,1
3saa_A_B,1
3sb8_A_B,1
3sba_A_E,1
3sba_A_F,1
3sba_B_C,1
3sba_B_D,1
3sba_C_E,1
3sba_D_F,1
3sbf_A_B,1
3sbf_A_C,1
3sbf_A_D,1
3sbf_B_C,1
3sbf_C_D,1
3sbp_C_D,1
3sbp_E_F,1
3sbp_G_H,1
3sbw_B_C,1
3sbx_A_B,1
3sbx_C_D,1
3sbx_E_F,1
3sbx_G_H,1
3sc3_A_B,1
3sde_A_B,1
3se7_A_B,1
3se7_C_D,1
3se7_E_F,1
3sef_A_D,1
3sef_B_C,1
3sep_A_B,1
3sep_A_D,1
3sep_B_C,1
3sep_C_D,1
3seq_A_B,1
3seq_A_D,1
3seq_B_C,1
3seq_B_D,1
3seq_C_D,1
